id,reference_id,internal_id,broker_id,contact_id,user_id,payment_method_id,currency,offline,extra,amount,refunded_amount,status,card_bin_id,ip_address,by_payment_link,captured_at,created_at,updated_at,archived_at,created_by,updated_by
10186278,100513843000171421,0196e2df_c585_703d_a362_e8521698be19,304,13936,,10000073,KWD,False,{'authorization_code': None},260.0,0.0,Captured,,66.249.93.231,True,2025-05-18 10:11:40.955000+00:00,2025-05-18 10:10:38.102000+00:00,2025-05-18 10:11:40.955000+00:00,,,
10186279,100513888000162026,0196e2df_df1a_77e8_b132_90fc0b1dde90,2612,122526,,10000073,KWD,False,{'authorization_code': None},900.0,0.0,Captured,,66.249.93.172,True,2025-05-18 10:11:59.491000+00:00,2025-05-18 10:10:44.645000+00:00,2025-05-18 10:11:59.491000+00:00,,,
10186280,100513825000163979,0196e2e0_ae40_71db_a771_a2a7055501f8,927,27064,,10000073,KWD,False,{'authorization_code': None},890.0,0.0,Captured,,66.249.93.68,True,2025-05-18 10:12:46.058000+00:00,2025-05-18 10:11:37.673000+00:00,2025-05-18 10:12:46.059000+00:00,,,
10186281,100513873000161683,0196e2e3_525e_74ca_9a7f_de08d6d34127,2185,63219,,10000073,KWD,False,{'authorization_code': None},320.0,0.0,Captured,,66.249.93.132,True,2025-05-18 10:16:22.159000+00:00,2025-05-18 10:14:30.761000+00:00,2025-05-18 10:16:22.159000+00:00,,,
10186282,100513842000174682,0196e2e5_2750_70f5_8f27_d109563949f2,2883,101388,,10000073,KWD,False,{'authorization_code': None},2200.0,0.0,Captured,,142.250.32.41,True,2025-05-18 10:17:05.730000+00:00,2025-05-18 10:16:30.812000+00:00,2025-05-18 10:17:05.730000+00:00,,,
10186283,100513829000168865,0196e2e6_45be_7462_94e5_b4737d2887df,2883,101492,,10000073,KWD,False,{'authorization_code': None},2875.0,0.0,Captured,,66.249.93.40,True,2025-05-18 10:18:45.250000+00:00,2025-05-18 10:17:44.138000+00:00,2025-05-18 10:18:45.250000+00:00,,,
10186284,100513825000166679,0196e2e6_77e3_70ef_b981_d957abdb9ff8,184,86752,,10000073,KWD,False,{'authorization_code': None},425.0,0.0,Captured,,66.249.93.164,True,2025-05-18 10:18:59.997000+00:00,2025-05-18 10:17:56.975000+00:00,2025-05-18 10:18:59.997000+00:00,,,
10186285,,0196e2e8_3802_73a9_b261_2c55d3b5b796,2739,122607,,,KWD,True,{},2000.0,0.0,Captured,,,,2025-05-18 00:00:00+00:00,2025-05-18 10:19:51.683000+00:00,2025-05-18 10:19:51.683000+00:00,,13091,13091
10186286,,0196e2e8_383b_7758_937c_b84d08ca865a,2739,122607,,,KWD,True,{},6000.0,0.0,Captured,,,,2025-05-18 00:00:00+00:00,2025-05-18 10:19:51.739000+00:00,2025-05-18 10:19:51.739000+00:00,,13091,13091
10186287,,0196e2e9_8074_77e6_9611_9d12f3e77a53,117,4023,10002264,,KWD,True,{},750.0,0.0,Captured,,,,2025-05-18 00:00:00+00:00,2025-05-18 10:21:15.764000+00:00,2025-05-18 10:21:15.764000+00:00,,10002496,10002496
10186289,100513886000179198,0196e2f0_11d8_7582_9627_2629f9f87133,7523,118855,,10000073,KWD,False,{'authorization_code': None},451.0,0.0,Captured,,66.249.93.229,True,2025-05-18 10:30:07.183000+00:00,2025-05-18 10:28:26.211000+00:00,2025-05-18 10:30:07.183000+00:00,,,
10186290,100513886000179693,0196e2f0_e697_755b_bb50_2ee1eb5249ea,1927,45270,,10000073,KWD,False,{'authorization_code': None},760.0,0.0,Captured,,66.249.93.139,True,2025-05-18 10:30:51.612000+00:00,2025-05-18 10:29:20.676000+00:00,2025-05-18 10:30:51.612000+00:00,,,
10186291,100513872000166282,0196e2f1_0810_75bd_8f85_9ed2e7263f50,2883,120342,,10000073,KWD,False,{'authorization_code': None},480.0,0.0,Captured,,66.249.93.102,True,2025-05-18 10:31:06.047000+00:00,2025-05-18 10:29:29.241000+00:00,2025-05-18 10:31:06.047000+00:00,,,
10186292,100513888000170293,0196e2f1_0e21_776d_abc6_54cccce8ee31,2185,53183,,10000073,KWD,False,{'authorization_code': None},290.0,0.0,Captured,,66.249.93.67,True,2025-05-18 10:31:22.415000+00:00,2025-05-18 10:29:30.797000+00:00,2025-05-18 10:31:22.415000+00:00,,,
10186293,100513872000167711,0196e2f3_76eb_7689_b125_fd3fd0bd4f53,1004,28030,,10000073,KWD,False,{'authorization_code': None},200.0,0.0,Captured,,66.249.93.3,True,2025-05-18 10:33:19.392000+00:00,2025-05-18 10:32:08.694000+00:00,2025-05-18 10:33:19.393000+00:00,,,
10186294,,0196e2f4_9a0f_703b_908f_6d1dea7e4c38,186,62870,,,KWD,True,{},180.0,0.0,Captured,,,,2025-05-18 00:00:00+00:00,2025-05-18 10:33:23.216000+00:00,2025-05-18 10:33:23.216000+00:00,,906,906
10186295,100513870000166427,0196e2f5_d98d_7488_b8cb_d5690fdbaa6a,10000308,10004463,,10000073,KWD,False,{'authorization_code': None},1800.0,0.0,Captured,,66.249.93.98,True,2025-05-18 10:35:16.868000+00:00,2025-05-18 10:34:45.016000+00:00,2025-05-18 10:35:16.868000+00:00,,,
10186296,100513889000169674,0196e2f7_2eda_70a0_8e59_97552ce186df,2250,55572,,10000073,KWD,False,{'authorization_code': None},1800.0,0.0,Captured,,66.249.93.2,True,2025-05-18 10:36:40.530000+00:00,2025-05-18 10:36:12.388000+00:00,2025-05-18 10:36:40.530000+00:00,,,
10186297,100513871000170298,0196e2fb_aa81_708d_adf2_768ecd19730e,2364,120456,10002910,10000073,KWD,False,{'authorization_code': None},700.0,0.0,Captured,,142.250.32.40,True,2025-05-18 10:42:58.329000+00:00,2025-05-18 10:41:06.190000+00:00,2025-05-18 10:42:58.329000+00:00,,10002910,10002910
10186288,168009894,0196e2ef_fc7c_72d9_a8f7_a212b301aef9,2185,53183,,10000073,KWD,False,{},290.0,0.0,Canceled,,142.250.32.32,True,,2025-05-18 10:28:20.744000+00:00,2025-05-18 14:00:02.025000+00:00,,,
10186272,168007561,0196e2d4_ef87_7533_aa35_e0e9e8f37faf,992,105480,,10000073,KWD,False,{},230.0,0.0,Canceled,,66.249.93.137,True,,2025-05-18 09:58:47.959000+00:00,2025-05-18 14:00:02.041000+00:00,,,
10186340,100513872000191806,0196e32d_84f3_72fe_8eab_b2ce679e009c,188,96160,,10000073,KWD,False,{'authorization_code': None},500.0,0.0,Captured,,142.250.32.39,True,2025-05-18 11:36:20.819000+00:00,2025-05-18 11:35:33.372000+00:00,2025-05-18 11:36:20.819000+00:00,,,
10186341,,0196e32e_b6ae_7278_b15a_66eb318979dd,2883,99952,,,KWD,True,{},3000.0,0.0,Captured,,,,2025-05-18 00:00:00+00:00,2025-05-18 11:36:51.630000+00:00,2025-05-18 11:36:51.630000+00:00,,14124,14124
10186342,,0196e32e_b6f4_72b3_bb06_10612e37915a,2883,120399,,,KWD,True,{},650.0,0.0,Captured,,,,2025-05-18 00:00:00+00:00,2025-05-18 11:36:51.701000+00:00,2025-05-18 11:36:51.701000+00:00,,14124,14124
10186343,,0196e32f_35b2_70c8_bd80_44c0fc4316d7,2883,100071,,,KWD,True,{},800.0,0.0,Captured,,,,2025-05-18 00:00:00+00:00,2025-05-18 11:37:24.146000+00:00,2025-05-18 11:37:24.146000+00:00,,14124,14124
10186344,,0196e32f_6789_703c_ab2a_fec886cd0ac8,184,104894,,,KWD,True,{},1200.0,0.0,Captured,,,,2025-05-18 00:00:00+00:00,2025-05-18 11:37:36.905000+00:00,2025-05-18 11:37:36.905000+00:00,,241,241
10186347,,0196e330_54cc_7487_a529_37edf544fab0,5930,95706,,,KWD,True,{},5.0,0.0,Captured,,,,2025-05-18 00:00:00+00:00,2025-05-18 11:38:37.645000+00:00,2025-05-18 11:38:37.645000+00:00,,22673,22673
10186348,,0196e330_8e66_72c9_91a9_218f3ca06390,5948,117187,,,KWD,True,{},650.0,0.0,Captured,,,,2025-05-18 00:00:00+00:00,2025-05-18 11:38:52.390000+00:00,2025-05-18 11:38:52.390000+00:00,,18797,18797
10186349,,0196e330_8ea0_73f8_b6cf_100de4534b86,5948,117946,,,KWD,True,{},650.0,0.0,Captured,,,,2025-05-18 00:00:00+00:00,2025-05-18 11:38:52.448000+00:00,2025-05-18 11:38:52.448000+00:00,,18797,18797
10186346,100513841000197787,0196e330_226b_712e_95d2_f6e92e888e60,1396,37390,,10000073,KWD,False,{'authorization_code': None},250.0,0.0,Captured,,66.249.93.225,True,2025-05-18 11:39:42.876000+00:00,2025-05-18 11:38:24.757000+00:00,2025-05-18 11:39:42.877000+00:00,,,
10186345,100513889000196705,0196e330_1f94_76bf_b761_766461556702,1396,118238,,10000073,KWD,False,{'authorization_code': None},350.0,0.0,Captured,,142.250.32.32,True,2025-05-18 11:40:14.380000+00:00,2025-05-18 11:38:24.034000+00:00,2025-05-18 11:40:14.381000+00:00,,,
10186351,,0196e332_6c05_76bc_9f04_c83c73890612,5930,96702,,,KWD,True,{},15.0,0.0,Captured,,,,2025-05-18 00:00:00+00:00,2025-05-18 11:40:54.661000+00:00,2025-05-18 11:40:54.661000+00:00,,22673,22673
10186352,,0196e332_865c_7018_a382_bd290094891d,2540,63009,,,KWD,True,{},1450.0,0.0,Captured,,,,2025-05-18 00:00:00+00:00,2025-05-18 11:41:01.404000+00:00,2025-05-18 11:41:01.404000+00:00,,10729,10729
10186353,168015772,0196e332_c930_74e2_b854_dcf0fe52e35f,1855,99700,,10000073,KWD,False,{},550.0,0.0,Not_captured,,66.249.93.228,True,,2025-05-18 11:41:18.529000+00:00,2025-05-18 11:42:06.747000+00:00,,,
10186357,,0196e333_dbe0_70f9_95e1_7c0bbb2d8c9f,304,79111,,,KWD,True,{},300.0,0.0,Captured,,,,2025-05-18 00:00:00+00:00,2025-05-18 11:42:28.832000+00:00,2025-05-18 11:42:28.832000+00:00,,394,394
10186358,,0196e333_dc24_7669_95a2_abcf4bb190e1,304,79111,,,KWD,True,{},300.0,0.0,Captured,,,,2025-05-18 00:00:00+00:00,2025-05-18 11:42:28.900000+00:00,2025-05-18 11:42:28.900000+00:00,,394,394
10186359,,0196e333_dc6e_71a9_8ccd_5019249365ca,304,79111,,,KWD,True,{},300.0,0.0,Captured,,,,2025-05-18 00:00:00+00:00,2025-05-18 11:42:28.974000+00:00,2025-05-18 11:42:28.974000+00:00,,394,394
10186360,,0196e333_dcad_72bd_a824_9fd0f762f4bc,304,79111,,,KWD,True,{},300.0,0.0,Captured,,,,2025-05-18 00:00:00+00:00,2025-05-18 11:42:29.037000+00:00,2025-05-18 11:42:29.037000+00:00,,394,394
10186361,,0196e333_dcf3_73ce_8965_26f3075e90d8,304,79111,,,KWD,True,{},300.0,0.0,Captured,,,,2025-05-18 00:00:00+00:00,2025-05-18 11:42:29.108000+00:00,2025-05-18 11:42:29.108000+00:00,,394,394
10186355,100513886000211364,0196e333_c0e2_7640_ad2f_c18149493e46,1855,99700,,10000073,KWD,False,{'authorization_code': None},550.0,0.0,Captured,,142.250.32.34,True,2025-05-18 11:42:58.516000+00:00,2025-05-18 11:42:21.934000+00:00,2025-05-18 11:42:58.516000+00:00,,,
10186354,100513886000211284,0196e333_9a3a_74bd_97f7_e972ff9e3da2,1197,102567,10009512,10000073,KWD,False,{'authorization_code': None},400.0,0.0,Captured,,66.249.93.163,True,2025-05-18 11:43:01.643000+00:00,2025-05-18 11:42:12.036000+00:00,2025-05-18 11:43:01.643000+00:00,,10009512,10009512
10186356,100513841000199197,0196e333_c9c6_732c_aa60_47ce6701dbb4,1738,105908,,10000073,KWD,False,{'authorization_code': None},250.0,0.0,Captured,,142.250.32.39,True,2025-05-18 11:43:49.757000+00:00,2025-05-18 11:42:24.209000+00:00,2025-05-18 11:43:49.757000+00:00,,,
10186363,,0196e335_31fb_770a_86af_8aa16d02012b,1804,97512,,,KWD,True,{},230.0,0.0,Captured,,,,2025-05-18 00:00:00+00:00,2025-05-18 11:43:56.411000+00:00,2025-05-18 11:43:56.411000+00:00,,9098,9098
10186364,,0196e335_5b88_7626_bf96_c2b353bda31e,227,55333,,,KWD,True,{},325.0,0.0,Captured,,,,2025-05-18 00:00:00+00:00,2025-05-18 11:44:07.048000+00:00,2025-05-18 11:44:07.048000+00:00,,320,320
10186362,100513828000205687,0196e334_e1bd_70fa_bfbc_39f69f43b303,1943,117294,,10000073,KWD,False,{'authorization_code': None},500.0,0.0,Captured,,66.249.93.34,True,2025-05-18 11:44:32.443000+00:00,2025-05-18 11:43:35.882000+00:00,2025-05-18 11:44:32.443000+00:00,,,
10186365,,0196e335_d129_72b5_8f97_48ece12b85e4,2540,63044,,,KWD,True,{},488.0,0.0,Captured,,,,2025-05-18 00:00:00+00:00,2025-05-18 11:44:37.161000+00:00,2025-05-18 11:44:37.161000+00:00,,10729,10729
10186367,,0196e336_3539_754e_a6b4_03e436ea6b6a,186,35785,,,KWD,True,{},1430.0,0.0,Captured,,,,2025-05-18 00:00:00+00:00,2025-05-18 11:45:02.777000+00:00,2025-05-18 11:45:02.777000+00:00,,10673,10673
10186368,,0196e336_47e1_73ae_9653_8978383bfa43,227,11430,,,KWD,True,{},350.0,0.0,Captured,,,,2025-05-18 00:00:00+00:00,2025-05-18 11:45:07.553000+00:00,2025-05-18 11:45:07.553000+00:00,,320,320
10186370,,0196e336_af8d_712d_ae52_032730c1fd7c,2540,63045,,,KWD,True,{},488.0,0.0,Captured,,,,2025-05-18 00:00:00+00:00,2025-05-18 11:45:34.094000+00:00,2025-05-18 11:45:34.094000+00:00,,10729,10729
10186369,100513826000210995,0196e336_ad8a_769d_aac6_e6be94c07eb7,227,108641,10001188,10000073,KWD,False,{'authorization_code': None},1200.0,0.0,Captured,,66.249.93.11,True,2025-05-18 11:46:06.151000+00:00,2025-05-18 11:45:33.588000+00:00,2025-05-18 11:46:06.151000+00:00,,10001188,10001188
10186366,100513886000212420,0196e336_2530_7331_b0cd_be1e45240afd,10000605,10009579,,10000073,KWD,False,{'authorization_code': None},300.0,0.0,Captured,,66.249.93.13,True,2025-05-18 11:46:11.096000+00:00,2025-05-18 11:44:58.683000+00:00,2025-05-18 11:46:11.096000+00:00,,,
10186372,,0196e337_5083_71ad_9dc9_3a0b1ac13764,186,115770,,,KWD,True,{},1200.0,0.0,Captured,,,,2025-05-18 00:00:00+00:00,2025-05-18 11:46:15.300000+00:00,2025-05-18 11:46:15.300000+00:00,,10673,10673
10186371,100513872000195137,0196e336_dcd2_75fe_919e_903d12d5b325,2651,102735,19079,10000073,KWD,False,{'authorization_code': None},260.0,0.0,Captured,,66.249.93.14,True,2025-05-18 11:46:22.686000+00:00,2025-05-18 11:45:45.704000+00:00,2025-05-18 11:46:22.686000+00:00,,19079,19079
10186374,,0196e338_13cd_74bf_97f7_f3d85d3b5260,186,91913,,,KWD,True,{},300.0,0.0,Captured,,,,2025-05-18 00:00:00+00:00,2025-05-18 11:47:05.293000+00:00,2025-05-18 11:47:05.293000+00:00,,10673,10673
10186373,168016194,0196e337_e402_74cc_ba15_efa18595c93c,188,10009215,,10000073,KWD,False,{},300.0,0.0,Not_captured,,142.250.32.8,True,,2025-05-18 11:46:53.069000+00:00,2025-05-18 11:47:38.348000+00:00,,,
10186375,100513829000205899,0196e338_1888_706a_9e8f_4d0851397144,1864,56605,,10000073,KWD,False,{'authorization_code': None},270.0,0.0,Captured,,66.249.93.163,True,2025-05-18 11:47:39.706000+00:00,2025-05-18 11:47:06.513000+00:00,2025-05-18 11:47:39.706000+00:00,,,
10186376,100513888000203657,0196e338_d4cd_77f5_8660_6c5f9c0cd705,188,10009215,,10000073,KWD,False,{'authorization_code': None},300.0,0.0,Captured,,66.249.93.142,True,2025-05-18 11:48:30.713000+00:00,2025-05-18 11:47:54.711000+00:00,2025-05-18 11:48:30.713000+00:00,,,
10186377,,0196e339_8259_73a3_91ff_63a54f6f1346,186,121399,,,KWD,True,{},220.0,0.0,Captured,,,,2025-05-18 00:00:00+00:00,2025-05-18 11:48:39.129000+00:00,2025-05-18 11:48:39.129000+00:00,,10673,10673
10186378,,0196e33a_827e_7299_b43d_96ad9fa9dd22,186,91919,,,KWD,True,{},230.0,0.0,Captured,,,,2025-05-18 00:00:00+00:00,2025-05-18 11:49:44.702000+00:00,2025-05-18 11:49:44.702000+00:00,,10673,10673
10186379,,0196e33b_0eca_768a_9432_801e3940e8f2,186,24681,,,KWD,True,{},350.0,0.0,Captured,,,,2025-05-18 00:00:00+00:00,2025-05-18 11:50:20.619000+00:00,2025-05-18 11:50:20.619000+00:00,,10673,10673
10186380,,0196e33b_b70a_76ab_a067_ed88da8141e9,186,123998,,,KWD,True,{},500.0,0.0,Captured,,,,2025-05-18 00:00:00+00:00,2025-05-18 11:51:03.690000+00:00,2025-05-18 11:51:03.690000+00:00,,10673,10673
10186350,168015723,0196e332_28ab_719d_86e4_aa240329d2b4,1197,102567,10009512,10000073,KWD,False,{},400.0,0.0,Canceled,,66.249.93.133,True,,2025-05-18 11:40:37.428000+00:00,2025-05-18 14:00:02.022000+00:00,,10009512,10009512
10186415,100513827000218931,0196e361_a590_735c_b04b_ccc403da132a,484,10007908,,10000073,KWD,False,{'authorization_code': None},1900.0,0.0,Captured,,66.249.93.73,True,2025-05-18 12:33:35.538000+00:00,2025-05-18 12:32:29.712000+00:00,2025-05-18 12:33:35.538000+00:00,,,
10186414,100513843000228999,0196e361_74ef_7710_9e40_af13cac7840a,5907,93183,10001209,10000073,KWD,False,{'authorization_code': None},1250.0,0.0,Captured,,66.249.93.129,True,2025-05-18 12:33:37.803000+00:00,2025-05-18 12:32:17.162000+00:00,2025-05-18 12:33:37.803000+00:00,,10001209,10001209
10186417,100513888000222622,0196e362_6929_742b_bc6b_c55213e9ed05,304,13863,,10000073,KWD,False,{'authorization_code': None},675.0,0.0,Captured,,66.249.93.163,True,2025-05-18 12:34:08.414000+00:00,2025-05-18 12:33:19.673000+00:00,2025-05-18 12:34:08.414000+00:00,,,
10186418,100513826000232004,0196e362_930c_74f5_a4e2_d974d82e7d4b,2315,121504,10001232,10000073,KWD,False,{'authorization_code': None},230.0,0.0,Captured,,66.249.93.168,True,2025-05-18 12:34:13.176000+00:00,2025-05-18 12:33:30.397000+00:00,2025-05-18 12:34:13.176000+00:00,,10001232,10001232
10186419,100513872000214448,0196e362_cfe6_72fb_ab83_7398a440cd1f,1760,43846,6849,10000073,KWD,False,{'authorization_code': None},750.0,0.0,Captured,,142.250.32.6,True,2025-05-18 12:34:26.822000+00:00,2025-05-18 12:33:45.980000+00:00,2025-05-18 12:34:26.822000+00:00,,6849,6849
10186420,100513841000218969,0196e362_f95d_749d_a828_b7a1ee461740,10000479,10007194,,10000073,KWD,False,{'authorization_code': None},300.0,0.0,Captured,,66.249.93.166,True,2025-05-18 12:34:48.947000+00:00,2025-05-18 12:33:56.595000+00:00,2025-05-18 12:34:48.947000+00:00,,,
10186422,100513843000230175,0196e363_faf0_752f_8790_88c066c22e88,2679,82105,12694,10000073,KWD,False,{'authorization_code': None},650.0,0.0,Captured,,66.249.93.139,True,2025-05-18 12:35:36.068000+00:00,2025-05-18 12:35:02.528000+00:00,2025-05-18 12:35:36.068000+00:00,,12694,12694
10186421,100513826000232302,0196e363_5274_77c2_b8ae_a2f71deb4fa4,188,119313,,10000073,KWD,False,{'authorization_code': None},250.0,0.0,Captured,,142.250.32.9,True,2025-05-18 12:35:57.982000+00:00,2025-05-18 12:34:19.395000+00:00,2025-05-18 12:35:57.982000+00:00,,,
10186416,100513843000229444,0196e362_26e2_7129_a166_228a4968fb16,2185,104637,19214,10000073,KWD,False,{'authorization_code': None},120.0,0.0,Captured,,66.249.93.37,True,2025-05-18 12:36:01.881000+00:00,2025-05-18 12:33:02.706000+00:00,2025-05-18 12:36:01.881000+00:00,,19214,19214
10186423,100513827000220181,0196e364_128f_7198_8b66_8d44c79acfe4,992,29337,3724,10000073,KWD,False,{'authorization_code': None},190.0,0.0,Captured,,66.249.93.65,True,2025-05-18 12:36:51.980000+00:00,2025-05-18 12:35:08.576000+00:00,2025-05-18 12:36:51.981000+00:00,,3724,3724
10186426,100513827000225785,0196e36d_7060_728c_b8b6_ee92ef0ac614,6388,10004718,10002453,10000073,KWD,False,{'authorization_code': None},420.0,0.0,Captured,,66.249.93.141,True,2025-05-18 12:45:58.619000+00:00,2025-05-18 12:45:22.409000+00:00,2025-05-18 12:45:58.619000+00:00,,10002453,10002453
10186427,168020954,0196e36d_a0cd_757f_8196_ec6d42c1d600,2739,10010716,,10000076,KWD,False,{},656.625,0.0,Not_captured,,66.249.93.96,True,,2025-05-18 12:45:34.810000+00:00,2025-05-18 12:46:05.177000+00:00,,,
10186429,100513827000226211,0196e36e_4dc2_7399_b1ef_20323e518f88,188,10009196,10002982,10000073,KWD,False,{'authorization_code': None},280.0,0.0,Captured,,66.249.93.173,True,2025-05-18 12:47:42.135000+00:00,2025-05-18 12:46:19.086000+00:00,2025-05-18 12:47:42.135000+00:00,,10002982,10002982
10186425,168020673,0196e36a_84fe_762b_8677_7ef98852d6c1,10000584,10011197,10009528,10000073,KWD,False,{},220.0,0.0,Not_captured,,66.249.93.70,False,,2025-05-18 12:42:11.081000+00:00,2025-05-18 12:47:47.695000+00:00,,10009528,10009528
10186430,100513842000236900,0196e36e_7522_72d4_9e77_9718fa667622,10000441,10006618,,10000073,KWD,False,{'authorization_code': None},330.0,0.0,Captured,,66.249.93.40,True,2025-05-18 12:47:54.744000+00:00,2025-05-18 12:46:29.167000+00:00,2025-05-18 12:47:54.745000+00:00,,,
10186431,100513886000237751,0196e370_4632_760e_8f95_472ea7c8468c,2739,122304,27999,10000073,KWD,False,{'authorization_code': None},270.0,0.0,Captured,,142.250.32.41,True,2025-05-18 12:49:18.027000+00:00,2025-05-18 12:48:28.220000+00:00,2025-05-18 12:49:18.028000+00:00,,27999,27999
10186432,090916802126615876828094,0196e370_f0a5_740c_a779_9af0a0757c1b,2739,10010716,,10000076,KWD,False,{'authorization_code': None},656.625,0.0,Captured,,66.249.93.101,True,2025-05-18 12:49:41.685000+00:00,2025-05-18 12:49:11.857000+00:00,2025-05-18 12:49:41.685000+00:00,,,
10186433,168021450,0196e373_4be4_7512_a316_45f111deeb38,10000584,10011197,10009528,10000073,KWD,False,{},220.0,0.0,Not_captured,,66.249.93.77,True,,2025-05-18 12:51:46.286000+00:00,2025-05-18 12:52:20.211000+00:00,,10009528,10009528
10186434,100513841000225057,0196e373_e066_7195_9c8b_7f8eb0b61ca8,2679,81970,,10000073,KWD,False,{'authorization_code': None},2000.0,0.0,Captured,,142.250.32.4,True,2025-05-18 12:53:24.376000+00:00,2025-05-18 12:52:24.303000+00:00,2025-05-18 12:53:24.376000+00:00,,,
10186435,100513885000237393,0196e378_69e9_713f_9991_91179730edc1,10000265,10002682,,10000073,KWD,False,{'authorization_code': None},540.0,0.0,Captured,,66.249.93.32,True,2025-05-18 12:57:54.605000+00:00,2025-05-18 12:57:21.654000+00:00,2025-05-18 12:57:54.605000+00:00,,,
10186436,100513873000234096,0196e37e_d25c_73ba_98a3_8c9580fe2446,153,121969,,10000073,KWD,False,{'authorization_code': None},310.0,0.0,Captured,,66.249.93.228,True,2025-05-18 13:05:00.317000+00:00,2025-05-18 13:04:21.607000+00:00,2025-05-18 13:05:00.317000+00:00,,,
10186437,100513887000244059,0196e380_22cf_717b_8e2b_16388286b4ee,184,111472,,10000073,KWD,False,{'authorization_code': None},1700.0,0.0,Captured,,66.249.93.4,True,2025-05-18 13:06:22.404000+00:00,2025-05-18 13:05:47.737000+00:00,2025-05-18 13:06:22.404000+00:00,,,
10186438,100513843000242639,0196e381_a81a_7563_8661_16617f507db7,188,10006135,,10000073,KWD,False,{'authorization_code': None},275.0,0.0,Captured,,142.250.32.3,True,2025-05-18 13:08:54.458000+00:00,2025-05-18 13:07:27.396000+00:00,2025-05-18 13:08:54.458000+00:00,,,
10186439,100513828000240826,0196e383_bf95_76f9_99c6_d3498207ff76,10000441,10006588,,10000073,KWD,False,{'authorization_code': None},330.0,0.0,Captured,,66.249.93.65,True,2025-05-18 13:10:49.219000+00:00,2025-05-18 13:09:44.479000+00:00,2025-05-18 13:10:49.220000+00:00,,,
10186441,168023192,0196e386_6519_738f_b655_e77f9077b3aa,484,18918,4298,10000073,KWD,False,{},330.0,0.0,Not_captured,,66.249.93.135,True,,2025-05-18 13:12:37.923000+00:00,2025-05-18 13:13:25.164000+00:00,,4298,4298
10186440,100513825000242889,0196e386_5f6b_708e_8024_f2b16ca21e0a,183,34673,,10000073,KWD,False,{'authorization_code': None},180.0,0.0,Captured,,66.249.93.97,True,2025-05-18 13:14:11.567000+00:00,2025-05-18 13:12:36.469000+00:00,2025-05-18 13:14:11.567000+00:00,,,
10186442,100513886000248483,0196e387_ac8d_7759_830d_15949ab9a577,484,18918,4298,10000073,KWD,False,{'authorization_code': None},330.0,0.0,Captured,,66.249.93.166,True,2025-05-18 13:14:58.560000+00:00,2025-05-18 13:14:01.750000+00:00,2025-05-18 13:14:58.560000+00:00,,4298,4298
10186443,100513873000238056,0196e388_c81a_723f_9c35_751909e070c2,1197,102569,,10000073,KWD,False,{'authorization_code': None},400.0,0.0,Captured,,66.249.93.9,True,2025-05-18 13:16:34.251000+00:00,2025-05-18 13:15:14.342000+00:00,2025-05-18 13:16:34.251000+00:00,,,
10186444,100513887000251568,0196e38e_9700_753d_ade8_f269e2e0dbde,2513,80268,,10000073,KWD,False,{'authorization_code': None},600.0,0.0,Captured,,142.250.32.36,True,2025-05-18 13:22:47.026000+00:00,2025-05-18 13:21:34.986000+00:00,2025-05-18 13:22:47.027000+00:00,,,
10186445,100513889000238039,0196e392_e585_71eb_9dc3_c39a6b3cb279,188,84760,,10000073,KWD,False,{'authorization_code': None},280.0,0.0,Captured,,66.249.93.66,True,2025-05-18 13:26:51.944000+00:00,2025-05-18 13:26:17.235000+00:00,2025-05-18 13:26:51.944000+00:00,,,
10186447,100513841000240858,0196e395_777b_75a6_bc48_573d3ec398ac,10000441,10006596,,10000073,KWD,False,{'authorization_code': None},330.0,0.0,Captured,,66.249.93.100,True,2025-05-18 13:29:50.706000+00:00,2025-05-18 13:29:05.668000+00:00,2025-05-18 13:29:50.706000+00:00,,,
10186446,168024790,0196e395_5f30_7430_959f_71530fbfb29b,1855,10008259,,10000073,KWD,False,{},525.0,0.0,Not_captured,,66.249.93.14,True,,2025-05-18 13:28:59.451000+00:00,2025-05-18 13:30:34.209000+00:00,,,
10186448,100513888000246105,0196e397_4413_742a_a0ea_b5b7a858424d,1855,10008259,,10000073,KWD,False,{'authorization_code': None},525.0,0.0,Captured,,142.250.32.35,True,2025-05-18 13:32:17.524000+00:00,2025-05-18 13:31:03.583000+00:00,2025-05-18 13:32:17.524000+00:00,,,
10186449,100513873000245841,0196e399_5762_732c_9847_94874de799dd,1855,10008259,,10000073,KWD,False,{'authorization_code': None},450.0,0.0,Captured,,66.249.93.37,True,2025-05-18 13:34:18.944000+00:00,2025-05-18 13:33:19.595000+00:00,2025-05-18 13:34:18.944000+00:00,,,
10186450,100513885000254824,0196e39a_e674_7220_bc8e_d4aac53ef0f4,1855,10008259,,10000073,KWD,False,{'authorization_code': None},375.0,0.0,Captured,,142.250.32.40,True,2025-05-18 13:36:30.308000+00:00,2025-05-18 13:35:01.758000+00:00,2025-05-18 13:36:30.308000+00:00,,,
10186428,168020958,0196e36d_aa92_7197_aff4_12ad63a3d01c,10000441,10006618,,10000073,KWD,False,{},330.0,0.0,Canceled,,66.249.93.168,True,,2025-05-18 12:45:37.309000+00:00,2025-05-18 14:00:01.998000+00:00,,,
10186566,168044096,0196e45f_ab8b_71ed_9e90_0804272ff830,241,96732,,10000073,KWD,False,{},420.0,0.0,Canceled,,66.249.93.227,True,,2025-05-18 17:09:57.269000+00:00,2025-05-18 22:00:32.145000+00:00,,,
