id,reference_id,internal_id,broker_id,contact_id,user_id,payment_method_id,currency,offline,extra,amount,refunded_amount,status,card_bin_id,ip_address,by_payment_link,captured_at,created_at,updated_at,archived_at,created_by,updated_by
10219878,100518240000195509,0197c551_9316_7505_a656_14d530003a23,188,102108,,10000073,KWD,False,{'authorization_code': None},200.0,0.0,Captured,,66.249.93.172,True,2025-07-01 09:30:09.648000+00:00,2025-07-01 09:29:07.105000+00:00,2025-07-01 09:30:09.648000+00:00,,,
10219881,100518228000196491,0197c552_36a7_749c_b61e_5ca4f7d6b007,2513,61692,12320,10000073,KWD,False,{'authorization_code': None},750.0,0.0,Captured,,66.249.93.6,True,2025-07-01 09:30:46.400000+00:00,2025-07-01 09:29:48.978000+00:00,2025-07-01 09:30:46.400000+00:00,,12320,12320
10220856,172676315,0197c753_22af_72b0_8985_8130524e65d7,5907,93137,,10000073,KWD,False,{},220.0,0.0,Not_captured,,66.249.93.172,True,,2025-07-01 18:50:03.833000+00:00,2025-07-01 18:52:17.662000+00:00,,,
10221468,172718477,0197ca82_f658_7308_8c92_61a1a67479af,1396,58020,,10000073,KWD,False,{},290.0,0.0,Pending,,142.250.32.41,True,,2025-07-02 09:41:09.860000+00:00,2025-07-02 09:41:10.459000+00:00,,,
10219880,100518243000199927,0197c551_b1e8_70d1_a964_baa331db7bde,188,102107,,10000073,KWD,False,{'authorization_code': None},200.0,0.0,Captured,,66.249.93.101,True,2025-07-01 09:29:51.385000+00:00,2025-07-01 09:29:14.993000+00:00,2025-07-01 09:29:51.385000+00:00,,,
10220857,100518228000545771,0197c753_5a5c_7753_84d4_3cdb0c16fd25,2679,82075,,10000073,KWD,False,{'authorization_code': None},850.0,0.0,Captured,,142.250.32.7,True,2025-07-01 18:51:27.670000+00:00,2025-07-01 18:50:18.088000+00:00,2025-07-01 18:51:27.670000+00:00,,,
10221469,100518341000166847,0197ca84_1bee_744c_bbf4_6a24c3caaf27,241,56375,9593,10000073,KWD,False,{'authorization_code': None},190.0,0.0,Captured,,66.249.93.230,True,2025-07-02 09:43:01.768000+00:00,2025-07-02 09:42:25.020000+00:00,2025-07-02 09:43:01.768000+00:00,,9593,9593
10222015,172760142,0197cbf5_7344_74b9_8833_93ecc6ede66f,2739,122573,,10000073,KWD,False,{},1440.0,0.0,Not_captured,,66.249.93.66,True,,2025-07-02 16:25:50.166000+00:00,2025-07-02 16:27:14.612000+00:00,,,
10219882,172617201,0197c552_c0f2_726d_865c_95aef4d5e447,1738,98534,,10000073,KWD,False,{},230.0,0.0,Not_captured,,66.249.93.40,True,,2025-07-01 09:30:24.382000+00:00,2025-07-01 09:31:40.057000+00:00,,,
10220858,100518243000530435,0197c754_805c_7059_8258_9d5ffe261d04,10000626,10010097,,10000073,KWD,False,{'authorization_code': None},201.0,0.0,Captured,,66.249.93.71,True,2025-07-01 18:52:09.463000+00:00,2025-07-01 18:51:33.349000+00:00,2025-07-01 18:52:09.463000+00:00,,,
10221470,,0197ca84_c9a5_7211_b486_1e2be86fe8fd,1793,119383,,,KWD,True,{},650.0,0.0,Captured,,,,2025-07-02 00:00:00+00:00,2025-07-02 09:43:09.477000+00:00,2025-07-02 09:43:09.477000+00:00,,3048,3048
10221471,,0197ca84_c9e2_726f_b318_3409c0805ae7,1793,119383,,,KWD,True,{},20.0,0.0,Captured,,,,2025-07-02 00:00:00+00:00,2025-07-02 09:43:09.538000+00:00,2025-07-02 09:43:09.538000+00:00,,3048,3048
10222016,,0197cbf6_15d7_708c_b371_3ced5da16b0e,5988,113883,,,KWD,True,{},3500.0,0.0,Captured,,,,2025-06-30 00:00:00+00:00,2025-07-02 16:26:31.767000+00:00,2025-07-02 16:26:31.767000+00:00,,18442,18442
10219883,100518243000201638,0197c554_2886_74f8_97c2_90dab354c943,6047,102876,,10000073,KWD,False,{'authorization_code': None},900.0,0.0,Captured,,66.249.93.103,True,2025-07-01 09:32:44.758000+00:00,2025-07-01 09:31:56.432000+00:00,2025-07-01 09:32:44.758000+00:00,,,
10220859,100518289000495768,0197c755_012b_7288_b290_28db68b27646,2739,10010736,,10000073,KWD,False,{'authorization_code': None},270.0,0.0,Captured,,142.250.32.9,True,2025-07-01 18:54:39.055000+00:00,2025-07-01 18:52:06.326000+00:00,2025-07-01 18:54:39.056000+00:00,,,
10221472,100518373000197325,0197ca85_e9f5_772d_96bb_238acebbab01,1033,40247,5344,10000073,KWD,False,{'authorization_code': None},500.0,0.0,Captured,,66.249.93.12,True,2025-07-02 09:45:01.125000+00:00,2025-07-02 09:44:23.296000+00:00,2025-07-02 09:45:01.125000+00:00,,5344,5344
10222017,100518327000407236,0197cbf6_9517_720c_94e6_7327face7249,2867,120889,,10000073,KWD,False,{'authorization_code': None},1500.0,0.0,Captured,,142.250.32.6,True,2025-07-02 16:27:38.816000+00:00,2025-07-02 16:27:04.354000+00:00,2025-07-02 16:27:38.816000+00:00,,,
10219884,172617357,0197c554_5dc3_72fb_97b1_8aa09698ee42,10000212,10001815,,10000073,KWD,False,{},330.0,0.0,Not_captured,,66.249.93.1,True,,2025-07-01 09:32:10.062000+00:00,2025-07-01 09:32:53.302000+00:00,,,
10220860,100518243000530998,0197c755_78ea_71c2_8259_3f2be6d47708,5907,93137,,10000073,KWD,False,{'authorization_code': None},220.0,0.0,Captured,,66.249.93.36,True,2025-07-01 18:53:31.764000+00:00,2025-07-01 18:52:36.980000+00:00,2025-07-01 18:53:31.764000+00:00,,,
10221473,172718835,0197ca86_d18f_746c_a781_83cf2e984fb0,188,29476,27139,10000073,KWD,False,{},280.0,0.0,Not_captured,,66.249.93.66,True,,2025-07-02 09:45:22.586000+00:00,2025-07-02 09:47:32.071000+00:00,,27139,27139
10219885,100518229000211058,0197c554_976f_7689_8794_89445035d7bf,188,10009893,,10000073,KWD,False,{'authorization_code': None},230.0,0.0,Captured,,66.249.82.9,True,2025-07-01 09:34:11.740000+00:00,2025-07-01 09:32:24.824000+00:00,2025-07-01 09:34:11.740000+00:00,,,
10220861,100518228000547840,0197c756_19c7_776d_a06b_55c17ed2e605,1197,109477,,10000073,KWD,False,{'authorization_code': None},250.0,0.0,Captured,,66.249.93.131,True,2025-07-01 18:54:03.930000+00:00,2025-07-01 18:53:18.163000+00:00,2025-07-01 18:54:03.930000+00:00,,,
10221474,100518387000218301,0197ca87_874d_72fb_a71f_2da0c4668ace,6378,112521,,10000073,KWD,False,{'authorization_code': None},210.0,0.0,Captured,,66.249.93.8,True,2025-07-02 09:48:12.832000+00:00,2025-07-02 09:46:09.112000+00:00,2025-07-02 09:48:12.832000+00:00,,,
10222019,100518342000405548,0197cbf7_d64c_706a_84c8_e39d5dc5e91d,1954,48237,,10000073,KWD,False,{'authorization_code': None},400.0,0.0,Captured,,66.249.93.36,True,2025-07-02 16:29:33.037000+00:00,2025-07-02 16:28:26.581000+00:00,2025-07-02 16:29:33.037000+00:00,,,
10219903,100518272000180063,0197c558_a856_73dc_bd3e_5732f8cf3223,188,10006157,,10000073,KWD,False,{'authorization_code': None},400.0,0.0,Captured,,66.249.93.96,True,2025-07-01 09:38:41.532000+00:00,2025-07-01 09:36:51.296000+00:00,2025-07-01 09:38:41.533000+00:00,,,
10220875,090917267812016315960493,0197c764_76a8_724a_91f6_90d5bcd8fa3c,188,108917,,10000076,KWD,False,{'authorization_code': None},216.3,0.0,Captured,,66.249.93.98,True,2025-07-01 19:09:19.159000+00:00,2025-07-01 19:08:59.442000+00:00,2025-07-01 19:09:19.159000+00:00,,,
10221487,172719688,0197ca8e_cc05_772c_93c5_24749de7926b,2185,97401,18319,10000073,KWD,False,{},300.0,0.0,Not_captured,,142.250.32.1,True,,2025-07-02 09:54:05.458000+00:00,2025-07-02 09:54:53.670000+00:00,,18319,18319
10219904,100518287000183924,0197c559_24b8_74b3_a38b_2971841cdfc0,188,80594,12542,10000073,KWD,False,{'authorization_code': None},250.0,0.0,Captured,,66.249.93.4,True,2025-07-01 09:37:52.459000+00:00,2025-07-01 09:37:23.138000+00:00,2025-07-01 09:37:52.459000+00:00,,12542,12542
10220876,100518228000557993,0197c765_1bbc_76ea_9aa9_c1cf262c7947,188,10010988,,10000073,KWD,False,{'authorization_code': None},230.0,0.0,Captured,,142.250.32.7,True,2025-07-01 19:10:15.130000+00:00,2025-07-01 19:09:41.703000+00:00,2025-07-01 19:10:15.130000+00:00,,,
10220877,172678235,0197c765_9a91_70ae_b136_437a2c74cc5d,10000583,10009719,,10000073,KWD,False,{},140.0,0.0,Not_captured,,66.249.93.7,True,,2025-07-01 19:10:14.172000+00:00,2025-07-01 19:11:44.607000+00:00,,,
10221488,,0197ca8f_184a_749b_a568_228b7926e7c9,2182,114792,,,AED,True,{},2415.0,0.0,Captured,,,,2025-07-01 00:00:00+00:00,2025-07-02 09:54:24.971000+00:00,2025-07-02 09:54:24.971000+00:00,,10001136,10001136
10222030,100518370000429475,0197cbff_b8a1_702e_9fae_db0a5ede32dd,188,10007577,,10000073,KWD,False,{'authorization_code': None},230.0,0.0,Captured,,66.249.93.101,True,2025-07-02 16:37:43.899000+00:00,2025-07-02 16:37:03.276000+00:00,2025-07-02 16:37:43.899000+00:00,,,
10219905,100518229000214163,0197c559_44f1_72a7_9b80_0e07210bc347,10000441,10006415,10001865,10000073,KWD,False,{'authorization_code': None},600.0,0.0,Captured,,142.250.32.37,True,2025-07-01 09:40:06.472000+00:00,2025-07-01 09:37:31.388000+00:00,2025-07-01 09:40:06.472000+00:00,,10001865,10001865
10220878,172678248,0197c765_c8ab_7569_bb6f_ff69878aeb84,2651,10006067,,10000073,KWD,False,{},380.0,0.0,Canceled,,66.249.93.38,True,,2025-07-01 19:10:25.976000+00:00,2025-07-01 20:00:01.172000+00:00,,,
10221489,100518344000175237,0197ca8f_baa2_72d1_8914_d7a8ca6bf47e,2185,97401,18319,10000073,KWD,False,{'authorization_code': None},300.0,0.0,Captured,,66.249.93.69,True,2025-07-02 09:55:41.045000+00:00,2025-07-02 09:55:06.540000+00:00,2025-07-02 09:55:41.045000+00:00,,18319,18319
10219906,100518272000180269,0197c559_5d34_7089_b426_ad2b7bec5223,188,10007978,,10000073,KWD,False,{'authorization_code': None},250.0,0.0,Captured,,66.249.93.34,True,2025-07-01 09:38:21.915000+00:00,2025-07-01 09:37:37.598000+00:00,2025-07-01 09:38:21.916000+00:00,,,
10220879,100518226000559001,0197c767_aa5d_707c_99f1_4cd3979628ea,2651,10006067,,10000073,KWD,False,{'authorization_code': None},380.0,0.0,Captured,,66.249.93.233,True,2025-07-01 19:13:37.675000+00:00,2025-07-01 19:12:29.287000+00:00,2025-07-01 19:13:37.675000+00:00,,,
10221490,172719882,0197ca90_747b_774b_853b_c66c7eabccff,10000626,10010072,10009465,10000073,KWD,False,{},406.8,0.0,Not_captured,,66.249.93.167,True,,2025-07-02 09:55:54.125000+00:00,2025-07-02 09:57:13.028000+00:00,,10009465,10009465
10222031,172761383,0197cc00_a1d1_73ec_872e_80f5c08c4315,10000265,10002708,,10000073,KWD,False,{},140.0,0.0,Canceled,,66.249.93.130,True,,2025-07-02 16:38:02.973000+00:00,2025-07-02 20:00:02.865000+00:00,,,
10219907,172618069,0197c55b_9354_718e_a9a5_5a4d3beefaf2,7624,122298,10001493,10000073,KWD,False,{},300.0,0.0,Not_captured,,66.249.93.131,True,,2025-07-01 09:40:02.527000+00:00,2025-07-01 09:40:27.917000+00:00,,10001493,10001493
10220880,100518272000492116,0197c769_1f13_7579_bd73_37d7d126182e,6169,123969,10000813,10000073,KWD,False,{'authorization_code': None},260.0,0.0,Captured,,66.249.93.71,True,2025-07-01 19:14:32.466000+00:00,2025-07-01 19:14:04.701000+00:00,2025-07-01 19:14:32.466000+00:00,,10000813,10000813
10221491,100518388000214306,0197ca91_5b2e_775a_b15d_f04d0406c561,184,117699,,10000073,KWD,False,{'authorization_code': None},680.0,0.0,Captured,,142.250.32.34,True,2025-07-02 09:57:30.793000+00:00,2025-07-02 09:56:53.176000+00:00,2025-07-02 09:57:30.793000+00:00,,,
10222032,100518372000415014,0197cc01_ff93_72a8_93b5_3f69ef36400e,183,81492,22505,10000073,KWD,False,{'authorization_code': None},230.0,0.0,Captured,,66.249.93.13,True,2025-07-02 16:40:36.006000+00:00,2025-07-02 16:39:32.513000+00:00,2025-07-02 16:40:36.007000+00:00,,22505,22505
10219908,100518227000200310,0197c55b_a650_75aa_9e73_58f57d839786,2739,85998,13330,10000073,KWD,False,{'authorization_code': None},260.0,0.0,Captured,,66.249.93.227,True,2025-07-01 09:41:40.543000+00:00,2025-07-01 09:40:07.389000+00:00,2025-07-01 09:41:40.543000+00:00,,13330,13330
10220881,100518242000560835,0197c769_dcc4_744d_b03e_50f23e7fdc45,16,34129,5938,10000073,KWD,False,{'authorization_code': None},350.0,0.0,Captured,,142.250.32.41,True,2025-07-01 19:15:34.436000+00:00,2025-07-01 19:14:53.263000+00:00,2025-07-01 19:15:34.437000+00:00,,5938,5938
10221492,,0197ca91_d795_733a_855a_cd5dbd0f9bf7,1793,92948,,,KWD,True,{},380.0,0.0,Captured,,,,2025-07-02 00:00:00+00:00,2025-07-02 09:57:25.013000+00:00,2025-07-02 09:57:25.013000+00:00,,3048,3048
10219909,100518285000185037,0197c55b_c2dc_76fe_9180_96eb02717aae,7523,10009052,,10000073,KWD,False,{'authorization_code': None},210.0,0.0,Captured,,66.249.93.164,True,2025-07-01 09:40:57.787000+00:00,2025-07-01 09:40:14.706000+00:00,2025-07-01 09:40:57.787000+00:00,,,
10219911,100518272000181604,0197c55c_5731_7488_ab22_c8a382695fea,10000626,10010066,,10000073,KWD,False,{'authorization_code': None},302.2,0.0,Captured,,66.249.93.174,True,2025-07-01 09:41:33.101000+00:00,2025-07-01 09:40:52.667000+00:00,2025-07-01 09:41:33.101000+00:00,,,
10220882,090917267862116316011492,0197c76a_1b28_765f_a8d7_bd0ae063af15,5907,93161,17756,10000076,KWD,False,{'authorization_code': None},679.8,0.0,Captured,,66.249.93.77,True,2025-07-01 19:15:33.600000+00:00,2025-07-01 19:15:09.236000+00:00,2025-07-01 19:15:33.600000+00:00,,17756,17756
10219913,172618222,0197c55d_11b0_75ac_92a3_47be785bfc79,1396,113718,,10000073,KWD,False,{},400.0,0.0,Not_captured,,142.250.32.9,True,,2025-07-01 09:41:40.413000+00:00,2025-07-01 09:42:15.978000+00:00,,,
10219910,100518288000183459,0197c55b_f223_7362_877a_579cc0db1d26,2185,95336,,10000073,KWD,False,{'authorization_code': None},290.0,0.0,Captured,,66.249.93.101,True,2025-07-01 09:42:33.284000+00:00,2025-07-01 09:40:26.798000+00:00,2025-07-01 09:42:33.284000+00:00,,,
10219912,100518227000200891,0197c55d_0d80_71dd_8f40_65b8c3a4557d,188,77777,,10000073,KWD,False,{'authorization_code': None},180.0,0.0,Captured,,66.249.93.142,True,2025-07-01 09:42:47.593000+00:00,2025-07-01 09:41:39.346000+00:00,2025-07-01 09:42:47.593000+00:00,,,
10220883,100518227000548214,0197c76b_5de9_73f4_9ca9_ce71e563317a,188,119965,,10000073,KWD,False,{'authorization_code': None},190.0,0.0,Captured,,66.249.93.39,True,2025-07-01 19:17:20.463000+00:00,2025-07-01 19:16:31.859000+00:00,2025-07-01 19:17:20.463000+00:00,,,
10221493,100518371000219520,0197ca92_59de_7787_9ffd_802b2397f625,6379,111746,,10000073,KWD,False,{'authorization_code': None},420.0,0.0,Captured,,66.249.93.101,True,2025-07-02 09:58:38.904000+00:00,2025-07-02 09:57:58.378000+00:00,2025-07-02 09:58:38.904000+00:00,,,
10219914,172618235,0197c55d_39d0_70d9_8a40_c846ad101639,7624,122298,10001493,10000076,KWD,False,{},309.0,0.0,Not_captured,,66.249.93.130,True,,2025-07-01 09:41:50.687000+00:00,2025-07-01 09:43:44.432000+00:00,,10001493,10001493
10220884,100518229000570018,0197c76c_0c4d_7018_929a_2d2e56649f6f,188,104720,,10000073,KWD,False,{'authorization_code': None},230.0,0.0,Captured,,66.249.93.169,True,2025-07-01 19:18:21.703000+00:00,2025-07-01 19:17:16.502000+00:00,2025-07-01 19:18:21.703000+00:00,,,
10221495,100518387000225442,0197ca93_47b4_756c_8ff9_671f4b570bf6,10000626,10010072,10009465,10000073,KWD,False,{'authorization_code': None},406.8,0.0,Captured,,66.249.93.13,True,2025-07-02 10:00:36.222000+00:00,2025-07-02 09:58:59.264000+00:00,2025-07-02 10:00:36.222000+00:00,,10009465,10009465
10221494,100518327000185111,0197ca93_191c_73ab_a60a_77ff7feb1be4,10000441,10006422,10001807,10000073,KWD,False,{'authorization_code': None},600.0,0.0,Captured,,66.249.93.8,True,2025-07-02 10:00:56.149000+00:00,2025-07-02 09:58:47.335000+00:00,2025-07-02 10:00:56.149000+00:00,,10001807,10001807
10219915,100518228000202297,0197c55e_0f58_703d_87ab_7f1cb04b2dcd,5907,93129,17826,10000073,KWD,False,{'authorization_code': None},200.0,0.0,Captured,,66.249.93.169,False,2025-07-01 09:43:42.802000+00:00,2025-07-01 09:42:45.347000+00:00,2025-07-01 09:43:42.802000+00:00,,17826,17826
10220885,100518289000508776,0197c76c_4db8_7059_bd60_2e46ca460db7,184,104886,,10000073,KWD,False,{'authorization_code': None},360.0,0.0,Captured,,66.249.93.103,True,2025-07-01 19:18:36.526000+00:00,2025-07-01 19:17:33.252000+00:00,2025-07-01 19:18:36.526000+00:00,,,
10221496,100518385000220683,0197ca93_7349_738f_92b9_2b352307facf,2185,104848,10002559,10000073,KWD,False,{'authorization_code': None},200.0,0.0,Captured,,66.249.93.163,True,2025-07-02 10:04:10.049000+00:00,2025-07-02 09:59:10.421000+00:00,2025-07-02 10:04:10.049000+00:00,,10002559,10002559
10222034,100518341000391133,0197cc02_7406_7189_80f8_49865480bb52,10000265,10002708,,10000073,KWD,False,{'authorization_code': None},140.0,0.0,Captured,,66.249.93.100,True,2025-07-02 16:42:56.509000+00:00,2025-07-02 16:40:02.324000+00:00,2025-07-02 16:42:56.509000+00:00,,,
10219916,100518289000183939,0197c55e_63d8_713a_a914_334f6c063a5c,2643,10006941,,10000073,KWD,False,{'authorization_code': None},350.0,0.0,Captured,,66.249.93.228,True,2025-07-01 09:43:39.041000+00:00,2025-07-01 09:43:06.979000+00:00,2025-07-01 09:43:39.041000+00:00,,,
10220886,100518288000501908,0197c76e_7c44_712c_884a_d68c80a85183,992,105487,,10000073,KWD,False,{'authorization_code': None},230.0,0.0,Captured,,66.249.93.4,True,2025-07-01 19:20:44.924000+00:00,2025-07-01 19:19:56.239000+00:00,2025-07-01 19:20:44.924000+00:00,,,
10221108,172702075,0197c99c_c3ff_728c_9ab5_2335b4c628de,6039,10012631,,10000073,KWD,False,{},600.0,0.0,Canceled,,66.249.93.229,True,,2025-07-02 05:29:43.692000+00:00,2025-07-02 10:00:06.277000+00:00,,,
10222033,100518389000424152,0197cc02_1e17_768a_9641_b8ca2e38715a,10000427,10007118,,10000073,KWD,False,{'authorization_code': None},210.0,0.0,Captured,,66.249.93.33,True,2025-07-02 16:40:44.994000+00:00,2025-07-02 16:39:40.322000+00:00,2025-07-02 16:40:44.994000+00:00,,,
10219917,100518226000199550,0197c55e_b411_755b_8f07_8495ac578f8a,188,10008515,,10000073,KWD,False,{'authorization_code': None},230.0,0.0,Captured,,66.249.93.7,True,2025-07-01 09:44:53.663000+00:00,2025-07-01 09:43:27.517000+00:00,2025-07-01 09:44:53.663000+00:00,,,
10219920,100518227000201628,0197c55f_4bf1_70dc_bd4d_4c3eca1cf824,1738,98534,,10000073,KWD,False,{'authorization_code': None},230.0,0.0,Captured,,66.249.93.166,True,2025-07-01 09:47:59.554000+00:00,2025-07-01 09:44:06.397000+00:00,2025-07-01 09:47:59.554000+00:00,,,
10220887,100518271000496497,0197c771_a9d2_7268_a617_1f295acab54a,117,77231,10002724,10000073,KWD,False,{'authorization_code': None},600.0,0.0,Captured,,66.249.93.9,True,2025-07-01 19:23:59.453000+00:00,2025-07-01 19:23:24.510000+00:00,2025-07-01 19:23:59.453000+00:00,,10002724,10002724
10221497,100518329000180323,0197ca96_550e_703e_978c_321ccb8ad08d,2682,92317,,10000073,KWD,False,{'authorization_code': None},500.0,0.0,Captured,,66.249.93.36,True,2025-07-02 10:03:16.096000+00:00,2025-07-02 10:02:19.288000+00:00,2025-07-02 10:03:16.096000+00:00,,,
10222035,,0197cc04_8254_73c6_9015_30571a40e29f,5988,120386,,,KWD,True,{},3500.0,0.0,Captured,,,,2025-07-02 00:00:00+00:00,2025-07-02 16:42:17.044000+00:00,2025-07-02 16:42:17.044000+00:00,,18442,18442
10219918,100518229000219032,0197c55e_e489_762a_bb3c_7c52eee0f9f4,1396,113718,,10000073,KWD,False,{'authorization_code': None},400.0,0.0,Captured,,66.249.93.168,True,2025-07-01 09:44:04.740000+00:00,2025-07-01 09:43:39.923000+00:00,2025-07-01 09:44:04.740000+00:00,,,
10219919,100518242000199374,0197c55f_3943_758c_b0a5_bf10631bd3c5,10000244,10002019,,10000073,KWD,False,{'authorization_code': None},220.0,0.0,Captured,,142.250.32.34,True,2025-07-01 09:44:51.090000+00:00,2025-07-01 09:44:01.612000+00:00,2025-07-01 09:44:51.090000+00:00,,,
10220888,100518272000497818,0197c772_9f41_77d4_ac4c_5f5aa0cdeb18,188,10006569,10001861,10000073,KWD,False,{'authorization_code': None},230.0,0.0,Captured,,66.249.93.128,True,2025-07-01 19:26:52.209000+00:00,2025-07-01 19:24:27.339000+00:00,2025-07-01 19:26:52.210000+00:00,,10001861,10001861
10221498,,0197ca97_5b9d_71d1_b318_71c619a3a12b,2739,122575,,,KWD,True,{},650.0,0.0,Captured,,,,2025-07-02 00:00:00+00:00,2025-07-02 10:03:26.493000+00:00,2025-07-02 10:03:26.493000+00:00,,10009525,10009525
10222036,100518343000396709,0197cc06_a74f_70e9_9568_796917838253,188,123752,,10000073,KWD,False,{'authorization_code': None},240.0,0.0,Captured,,66.249.93.39,True,2025-07-02 16:45:44.275000+00:00,2025-07-02 16:44:37.594000+00:00,2025-07-02 16:45:44.275000+00:00,,,
10219921,100518244000212441,0197c55f_9db8_7299_aee7_e4a534b8da48,2575,109996,27391,10000073,KWD,False,{'authorization_code': None},1400.0,0.0,Captured,,66.249.93.168,True,2025-07-01 09:45:40.859000+00:00,2025-07-01 09:44:27.331000+00:00,2025-07-01 09:45:40.859000+00:00,,27391,27391
10220889,100518226000566584,0197c775_73dc_756e_948f_53219d6dc3b0,2185,90890,10009343,10000073,KWD,False,{'authorization_code': None},400.0,0.0,Captured,,66.249.93.224,True,2025-07-01 19:28:38.683000+00:00,2025-07-01 19:27:32.838000+00:00,2025-07-01 19:28:38.683000+00:00,,10009343,10009343
10221499,100518328000194934,0197ca97_6e60_71bd_a0f4_68919489d682,2185,57742,,10000073,KWD,False,{'authorization_code': None},280.0,0.0,Captured,,66.249.93.137,True,2025-07-02 10:04:36.908000+00:00,2025-07-02 10:03:31.307000+00:00,2025-07-02 10:04:36.908000+00:00,,,
10222037,,0197cc08_4777_77ff_b179_e119406a07b6,5988,120386,,,KWD,True,{},3500.0,0.0,Captured,,,,2025-07-02 00:00:00+00:00,2025-07-02 16:46:24.119000+00:00,2025-07-02 16:46:24.119000+00:00,,18442,18442
10219922,172618570,0197c560_194a_70f8_a364_d50d5fa0515c,10000710,10011522,,10000073,KWD,False,{},5000.0,0.0,Canceled,,66.249.93.76,True,,2025-07-01 09:44:58.965000+00:00,2025-07-01 14:00:09.649000+00:00,,,
10220890,100518225000571293,0197c775_96b1_75cb_8726_15ff8acad8ca,1396,94450,,10000073,KWD,False,{'authorization_code': None},250.0,0.0,Captured,,66.249.93.165,True,2025-07-01 19:29:35.824000+00:00,2025-07-01 19:27:41.756000+00:00,2025-07-01 19:29:35.824000+00:00,,,
10219923,100518286000187117,0197c560_a47e_73fb_9d8c_b9664e3e795e,1396,10008017,10002507,10000073,KWD,False,{'authorization_code': None},260.0,0.0,Captured,,142.250.32.6,True,2025-07-01 09:46:15.467000+00:00,2025-07-01 09:45:34.601000+00:00,2025-07-01 09:46:15.468000+00:00,,10002507,10002507
10220891,100518288000507643,0197c776_f085_755f_ba61_075a890c922e,1396,105299,,10000073,KWD,False,{'authorization_code': None},700.0,0.0,Captured,,142.250.32.3,True,2025-07-01 19:29:45.018000+00:00,2025-07-01 19:29:10.291000+00:00,2025-07-01 19:29:45.018000+00:00,,,
10221500,100518328000195361,0197ca98_2a48_75be_82b7_e5a80ca10db1,7371,113586,26591,10000073,KWD,False,{'authorization_code': None},300.0,0.0,Captured,,66.249.93.161,True,2025-07-02 10:04:49.704000+00:00,2025-07-02 10:04:19.412000+00:00,2025-07-02 10:04:49.704000+00:00,,26591,26591
10222038,100518389000429549,0197cc09_1554_73cd_8c9e_2fa43bd0244b,2679,106452,,10000073,KWD,False,{'authorization_code': None},5560.0,0.0,Captured,,66.249.93.135,True,2025-07-02 16:49:03.519000+00:00,2025-07-02 16:47:16.832000+00:00,2025-07-02 16:49:03.520000+00:00,,,
10219924,100518271000168364,0197c560_c0cf_739b_bc30_8d02ee4f8ea1,188,96802,,10000073,KWD,False,{'authorization_code': None},235.0,0.0,Captured,,142.250.32.7,True,2025-07-01 09:46:25.959000+00:00,2025-07-01 09:45:41.851000+00:00,2025-07-01 09:46:25.959000+00:00,,,
10220892,100518240000557624,0197c778_2f81_7445_9adb_c5031ffc2a41,1927,45297,,10000073,KWD,False,{'authorization_code': None},330.0,0.0,Captured,,66.249.93.76,True,2025-07-01 19:31:07.334000+00:00,2025-07-01 19:30:31.948000+00:00,2025-07-01 19:31:07.334000+00:00,,,
10220893,100518227000556654,0197c778_57ca_75ee_b2b3_566be6d508b6,153,97289,,10000073,KWD,False,{'authorization_code': None},270.0,0.0,Captured,,142.250.32.4,True,2025-07-01 19:31:20.362000+00:00,2025-07-01 19:30:42.261000+00:00,2025-07-01 19:31:20.362000+00:00,,,
10220894,172680087,0197c778_669b_73cf_938d_194fe169049a,2575,78737,,10000073,KWD,False,{},540.0,0.0,Canceled,,142.250.32.7,True,,2025-07-01 19:30:46.055000+00:00,2025-07-02 10:00:10.054000+00:00,,,
10221501,172720652,0197ca98_ad80_772c_abce_4a1e23c62715,1864,119827,,10000073,KWD,False,{},2250.0,0.0,Not_captured,,66.249.93.37,True,,2025-07-02 10:04:53.002000+00:00,2025-07-02 10:05:29.786000+00:00,,,
10222039,100518340000408835,0197cc0a_3d5b_771e_8ddb_bef3aec4306c,992,27748,,10000073,KWD,False,{'authorization_code': None},400.0,0.0,Captured,,66.249.93.98,True,2025-07-02 16:49:38.059000+00:00,2025-07-02 16:48:32.613000+00:00,2025-07-02 16:49:38.059000+00:00,,,
10219926,100518273000188862,0197c563_02a9_7448_8950_625bcb85fbb6,188,111750,23431,10000073,KWD,False,{'authorization_code': None},200.0,0.0,Captured,,142.250.32.35,True,2025-07-01 09:49:07.076000+00:00,2025-07-01 09:48:09.789000+00:00,2025-07-01 09:49:07.076000+00:00,,23431,23431
10220895,172680142,0197c779_062e_715c_bae8_05dc0aeb9916,2575,78737,,10000073,KWD,False,{},540.0,0.0,Canceled,,66.249.93.101,True,,2025-07-01 19:31:26.908000+00:00,2025-07-02 10:00:10.032000+00:00,,,
10221502,100518389000228416,0197ca99_7530_72bd_8624_1f9d02caf9e8,1396,37094,10181,10000073,KWD,False,{'authorization_code': None},220.0,0.0,Captured,,66.249.93.103,True,2025-07-02 10:06:26.555000+00:00,2025-07-02 10:05:44.123000+00:00,2025-07-02 10:06:26.555000+00:00,,10181,10181
10222040,100518371000428730,0197cc0b_b214_7549_9478_e1ff6ab5a0eb,10000430,10010265,10009253,10000073,KWD,False,{'authorization_code': None},265.0,0.0,Captured,,66.249.93.141,True,2025-07-02 16:50:41.242000+00:00,2025-07-02 16:50:08.031000+00:00,2025-07-02 16:50:41.242000+00:00,,10009253,10009253
